0.0,699.0
10.0,700.5
20.0,696.5
30.0,699.5
40.0,700.0
50.0,699.0
60.0,699.5
70.0,698.5
80.0,699.0
90.0,697.5
100.0,698.0
110.0,698.0
120.0,697.0
130.0,697.0
140.0,697.0
150.0,694.5
160.0,694.5
170.0,694.5
180.0,696.5
190.0,695.0
200.0,695.5
210.0,696.0
220.0,697.0
230.0,696.0
240.0,695.0
250.0,695.0
260.0,696.0
270.0,696.0
280.0,695.0
290.0,695.0
300.0,695.0
310.0,697.0
320.0,697.0
330.0,694.5
340.0,697.5
350.0,697.5
360.0,698.0
370.0,700.5
380.0,700.0
390.0,697.0
400.0,699.5
410.0,700.0
420.0,699.0
430.0,699.5
440.0,700.0
450.0,703.0
460.0,700.5
470.0,700.0
480.0,703.5
490.0,703.0
500.0,704.0
510.0,703.0
520.0,703.0
530.0,703.5
540.0,702.0
550.0,707.5
560.0,706.5
570.0,706.0
580.0,703.0
590.0,704.0
600.0,706.0
610.0,709.5
620.0,709.0
630.0,708.0
640.0,709.0
650.0,709.0
660.0,709.0
670.0,710.5
680.0,711.0
690.0,711.0
701.0,710.5
710.0,711.0
720.0,711.0
730.0,711.5
740.0,713.5
750.0,713.5
761.0,711.0
771.0,712.0
781.0,713.0
790.0,716.0
800.0,714.5
810.0,715.0
820.0,715.0
830.0,715.0
840.0,716.0
850.0,717.0
861.0,717.0
870.0,716.0
880.0,716.0
891.0,716.0
901.0,717.0
911.0,717.0
920.0,717.0
931.0,716.0
941.0,717.5
950.0,717.0
961.0,716.0
971.0,716.0
981.0,717.0
991.0,717.0
1001.0,724.0
1010.0,709.0
1021.0,731.5
1031.0,692.5
1041.0,706.0
1051.0,674.5
1061.0,749.0
1071.0,675.5
1081.0,675.0
1091.0,738.0
1101.0,690.0
1111.0,681.0
1121.0,741.0
1131.0,704.5
1141.0,686.5
1151.0,700.5
1161.0,753.5
1171.0,719.0
1181.0,671.0
1191.0,697.0
1201.0,728.0
1211.0,714.0
1221.0,675.0
1231.0,752.0
1241.0,684.0
1251.0,733.5
1261.0,742.5
1271.0,679.0
1281.0,741.0
1291.0,671.0
1301.0,764.5
1311.0,705.5
1321.0,765.0
1331.0,692.0
1341.0,762.0
1351.0,765.0
1361.0,679.0
1371.0,761.5
1381.0,749.0
1391.0,701.0
1401.0,728.5
1411.0,751.0
1421.0,758.5
1431.0,729.0
1441.0,673.0
1451.0,679.5
1461.0,710.5
1471.0,727.0
1481.0,720.0
1491.0,765.0
1501.0,668.0
1511.0,747.0
1521.0,685.5
1531.0,672.0
1541.0,716.0
1551.0,722.0
1561.0,690.5
1571.0,674.0
1581.0,747.0
1591.0,734.0
1601.0,683.0
1611.0,750.0
1621.0,737.0
1631.0,679.5
1641.0,752.0
1651.0,713.0
1661.0,754.0
1671.0,681.5
1681.0,761.0
1691.0,736.0
1701.0,674.0
1711.0,692.0
1721.0,687.5
1731.0,761.0
1741.0,768.5
1751.0,728.0
1761.0,742.5
1771.0,719.0
1781.0,671.5
1791.0,688.0
1801.0,753.5
1811.0,690.0
1821.0,701.5
1831.0,744.0
1841.0,766.0
1851.0,689.0
1861.0,760.0
1871.0,763.5
1881.0,738.0
1891.0,739.5
1901.0,692.0
1911.0,758.5
1921.0,699.5
1931.0,690.5
1941.0,675.5
1951.0,746.5
1961.0,749.5
1971.0,685.5
1981.0,705.5
1991.0,725.0
2001.0,673.0
2011.0,753.5
2021.0,698.5
2031.0,708.5
2041.0,764.5
2051.0,677.0
2061.0,740.0
2071.0,734.5
2081.0,678.0
2091.0,746.0
2101.0,739.0
2111.0,768.5
2121.0,724.5
2131.0,773.5
2141.0,743.5
2151.0,697.5
2161.0,738.5
2171.0,761.5
2181.0,687.5
2191.0,683.0
2201.0,756.0
2211.0,675.0
2221.0,692.5
2231.0,746.5
2241.0,736.5
2251.0,710.5
2261.0,714.5
2271.0,730.0
2281.0,755.0
2291.0,731.0
2301.0,691.0
2311.0,702.5
2321.0,727.0
2331.0,714.0
2342.0,721.5
2351.0,731.5
2361.0,760.0
2372.0,695.5
2381.0,732.0
2391.0,749.5
2401.0,704.0
2411.0,690.0
2421.0,752.0
2431.0,694.0
2442.0,738.0
2452.0,740.0
2462.0,735.0
2472.0,687.0
2482.0,688.0
2492.0,723.0
2502.0,724.0
2512.0,699.5
2522.0,757.5
2532.0,690.0
2541.0,727.0
2551.0,748.0
2561.0,774.0
2572.0,714.0
2582.0,712.0
2591.0,755.0
2602.0,764.5
2612.0,766.0
2622.0,762.0
2632.0,736.0
2641.0,781.5
2652.0,689.5
2662.0,690.0
2672.0,779.5
2682.0,762.5
2692.0,713.5
2702.0,696.5
2712.0,737.5
2722.0,731.5
2732.0,764.0
2742.0,713.0
2752.0,723.0
2762.0,784.0
2772.0,704.0
2782.0,760.5
2792.0,735.0
2802.0,724.5
2812.0,767.0
2822.0,761.0
2832.0,771.5
2842.0,730.0
2852.0,729.0
2862.0,767.5
2872.0,800.0
2882.0,795.0
2892.0,799.0
2902.0,735.5
2912.0,786.0
2922.0,738.0
2932.0,800.5
2942.0,802.0
2952.0,726.5
2962.0,803.0
2972.0,727.5
2982.0,782.5
2992.0,734.5
3002.0,789.0
3012.0,749.0
3022.0,778.5
3032.0,801.0
3042.0,774.0
3052.0,803.5
3062.0,825.5
3072.0,786.0
3082.0,742.0
3092.0,801.0
3102.0,799.5
3112.0,835.0
3122.0,758.0
3132.0,786.0
3142.0,797.0
3152.0,784.0
3162.0,764.5
3172.0,751.0
3182.0,839.5
3192.0,802.0
3202.0,767.0
3212.0,777.0
3222.0,755.5
3232.0,763.0
3242.0,810.5
3252.0,846.5
3262.0,776.5
3272.0,821.0
3282.0,805.0
3292.0,771.0
3302.0,806.0
3312.0,764.0
3322.0,856.0
3332.0,794.0
3342.0,799.5
3352.0,833.0
3362.0,845.0
3372.0,864.0
3382.0,806.5
3392.0,817.0
3402.0,819.5
3412.0,797.0
3422.0,839.0
3432.0,841.0
3442.0,835.0
3452.0,791.0
3462.0,831.5
3472.0,788.5
3482.0,828.0
3492.0,857.0
3502.0,779.0
3512.0,855.0
3522.0,822.0
3532.0,853.5
3542.0,768.0
3552.0,791.0
3562.0,808.5
3572.0,810.5
3582.0,806.5
3592.0,802.5
3602.0,832.0
3612.0,848.5
3622.0,846.5
3632.0,861.5
3642.0,822.5
3652.0,833.5
3662.0,811.0
3672.0,803.5
3682.0,838.0
3692.0,805.0
3702.0,835.0
3712.0,843.5
3722.0,781.5
3732.0,836.5
3742.0,790.0
3752.0,810.0
3762.0,869.0
3772.0,811.0
3782.0,861.0
3792.0,815.0
3802.0,807.5
3812.0,816.0
3822.0,834.0
3832.0,799.0
3842.0,806.5
3852.0,851.0
3862.0,818.5
3872.0,776.5
3882.0,829.5
3892.0,871.0
3902.0,835.0
3912.0,834.0
3922.0,863.5
3932.0,816.0
3942.0,785.0
3952.0,777.0
3962.0,859.0
3972.0,789.0
3982.0,811.5
3992.0,859.5
4002.0,826.0
4012.0,783.0
4022.0,794.5
4033.0,868.5
4042.0,798.0
4052.0,804.0
4062.0,841.0
4072.0,880.0
4082.0,802.0
4092.0,823.5
4102.0,805.0
4113.0,854.0
4122.0,851.5
4133.0,838.0
4142.0,835.0
4153.0,865.0
4163.0,875.0
4173.0,860.0
4183.0,811.5
4193.0,844.5
4203.0,820.0
4213.0,804.0
4222.0,876.0
4233.0,805.5
4243.0,884.0
4252.0,825.5
